global_step,training/rollout_reward_mean,episode/length,episode/sum_reward,episode/reward/wholebody_hand_clearance,episode/reward/wholebody_arm_clearance,training/v_loss,training/policy_loss,training/entropy_loss,training/sps,rollout/completed_episodes,rollout/done_rate,rollout/termination_step_rate,rollout/timeout_step_rate,rollout/episodes,rollout/termination_rate,rollout/timeout_rate,rollout/pfid/37/episodes,rollout/pfid/37/termination_rate,rollout/pfid/37/timeout_rate,rollout/pfid/38/episodes,rollout/pfid/38/termination_rate,rollout/pfid/38/timeout_rate
240123904,0.32257595658302307,729.867,232.5228300133813,-12.344695725776255,-0.1912592721311159,0.0910753384232521,0.00037638898356817663,0.012267316691577435,87753.63507516005,357864.0,0.0014903305919930403,0.0006372085304759996,0.0008531220615170408,1562.7248908296942,0.42434204128407266,0.5756579587159274,90.10917030567686,0.9939738515946018,0.006026148405398223,76.32314410480349,0.8553637968790838,0.14463620312091624
241172480,0.32165980339050293,746.322,241.1090168471278,-12.628762701584957,-0.1937772935138633,0.08417128771543503,0.0003126708324998617,0.012728262692689896,87790.81620170962,359349.0,0.001490008312722911,0.0006369217582370924,0.0008530865544858187,1562.3869565217392,0.4242508454670419,0.5757491545329582,90.07826086956521,0.9938429018993502,0.006157098100649766,76.2304347826087,0.8541744681179495,0.1458255318820506
242221056,0.3208392262458801,724.409,236.83081944707524,-11.200799406402744,-0.159954709872836,0.08734575659036636,-0.00011713872663676739,0.012869436293840408,87469.92827609355,360866.0,0.0014898209344773065,0.0006366003127325149,0.0008532206217447916,1562.1904761904761,0.4240979219406769,0.5759020780593231,90.01298701298701,0.993811835945962,0.006188164054038007,76.14718614718615,0.8534386934781134,0.14656130652188676
243269632,0.3210645914077759,733.863,238.71234427640866,-11.99369797613127,-0.20700447067916533,0.08779336512088776,0.00036785443080589175,0.012542350217700005,87587.77651428513,362310.0,0.0014893350930049501,0.0006362816383098734,0.0008530534546950768,1561.6810344827586,0.42403106562894005,0.5759689343710599,89.96120689655173,0.9938385090668845,0.00616149093311543,76.09051724137932,0.8529073143258744,0.1470926856741255
244318208,0.3216424584388733,691.737,223.13621533170064,-10.062171459278092,-0.19010203885222163,0.08962614834308624,-0.00025896879378706217,0.012136152945458889,87334.87540781163,363764.0,0.0014888943520738331,0.0006360352806778937,0.0008528590713959395,1561.2188841201717,0.4240029024755716,0.5759970975244284,89.95708154506438,0.9938167302509058,0.0061832697490942475,75.96995708154506,0.852733892375978,0.14726610762402195
245366784,0.3231179118156433,711.06,227.86516044526454,-11.44827063865494,-0.1751404045522171,0.07918119430541992,5.940512346569449e-05,0.011403867974877357,87647.07830525983,365154.0,0.001488196544158153,0.000635632082947299,0.000852564461210854,1560.4871794871794,0.42393721953133917,0.5760627804686608,89.96581196581197,0.9937967033471952,0.006203296652804918,75.83333333333333,0.8519063582593752,0.14809364174062484
246415360,0.32525205612182617,723.391,234.11778313986025,-11.938572537437082,-0.16972819232619588,0.08580592274665833,-0.0003516579745337367,0.010683489963412285,87417.93372673637,366471.0,0.0014872084272668717,0.0006351430365379821,0.0008520653907288896,1559.4510638297872,0.4238973955660965,0.5761026044339036,89.91914893617022,0.9937153707555211,0.006284629244478951,75.73191489361702,0.8510635488788934,0.14893645112110662
247463936,0.32453247904777527,774.132,251.27855795124358,-13.272328243974597,-0.18658511581867743,0.08168409764766693,-0.00013871410919819027,0.010591198690235615,87586.92529238897,367848.0,0.001486471143819518,0.0006346056016825013,0.0008518655421370166,1558.677966101695,0.423741361465637,0.576258638534363,89.88559322033899,0.9936386520493432,0.006361347950656748,75.67796610169492,0.849945913448481,0.15005408655151894
248512512,0.3243798613548279,732.875,236.8529904987607,-11.230077857907862,-0.19408997293462965,0.07778623700141907,-0.00031573575688526034,0.010147297754883766,87365.09156112398,369264.0,0.0014858970159216773,0.0006340646542577301,0.0008518323616639471,1558.0759493670887,0.42353570171261745,0.5764642982873825,89.86497890295358,0.9936654931799367,0.006334506820063259,75.54008438818565,0.8488127887032858,0.15118721129671417
249561088,0.3234747648239136,755.544,246.53479012393976,-11.777471147147939,-0.17073073633817631,0.08702470362186432,-8.744703518459573e-05,0.010045057162642479,87502.92416646637,370721.0,0.0014854920010606782,0.0006336604847627528,0.0008518315162979255,1557.6512605042017,0.4233825969751424,0.5766174030248576,89.7983193277311,0.9936353292862667,0.006364670713733219,75.52521008403362,0.8478723988347846,0.15212760116521537
250609664,0.32213926315307617,741.767,239.47952525071426,-11.768087996275193,-0.17828101964402437,0.08735466003417969,0.0003964743227697909,0.01011393591761589,87627.57215443577,372217.0,0.0014852459959405237,0.0006333913763197895,0.0008518546196207341,1557.3933054393306,0.42328084623935935,0.5767191537606406,89.81589958158996,0.9935729362945055,0.006427063705494505,75.40167364016736,0.8464168657852668,0.1535831342147333
251658240,0.32061904668807983,696.172,222.73601484700478,-11.916338560270146,-0.22169966834738364,0.09541444480419159,-0.0001654561929171905,0.010345792397856712,87664.77931131492,373775.0,0.0014852484067281087,0.0006335020065307617,0.000851746400197347,1557.3958333333333,0.42336783929016986,0.57663216070983,89.85416666666667,0.9934734531003492,0.0065265468996509035,75.30416666666666,0.8456144878188536,0.1543855121811463
252706816,0.3218001127243042,689.614,223.70726438772377,-11.93005608240096,-0.2182195050644598,0.09051039069890976,0.00010394940909463912,0.010258758440613747,87585.55604597814,375239.0,0.0014848788249542109,0.0006333268035002269,0.0008515520214539841,1557.0082987551866,0.42336837633776075,0.5766316236622393,89.80497925311204,0.9934473370591836,0.006552662940816306,75.17842323651452,0.8447797573484204,0.15522024265157952
253755392,0.3228982388973236,715.317,231.1990571350311,-12.714188727788628,-0.21128367523065034,0.0899241492152214,-0.00022902971250005066,0.009780746884644032,87809.9147307261,376696.0,0.0014844847119544163,0.0006331451668227015,0.0008513395451317148,1556.595041322314,0.42337164433346086,0.5766283556665392,89.84297520661157,0.9934326744676127,0.0065673255323873535,75.0702479338843,0.8440718632591919,0.1559281367408081
254803968,0.3236638605594635,714.966,231.25558555088168,-12.460964579063468,-0.1850964390099492,0.09034991264343262,-0.00041564961429685354,0.009513625875115395,87666.18248995955,378120.0,0.0014839643313560957,0.00063288653338397,0.0008510777979721258,1556.0493827160494,0.4233575380614084,0.5766424619385917,89.79012345679013,0.9932459225070545,0.006754077492945644,75.00411522633745,0.8433883004544007,0.15661169954559934
255852544,0.3239139914512634,731.889,235.87552346055955,-12.682844598852098,-0.20370826535034892,0.0876474529504776,0.00011915779759874567,0.009467439725995064,87566.83393462056,379559.0,0.0014835068436919667,0.0006325792093745998,0.0008509276343173668,1555.5696721311476,0.42328858222552973,0.5767114177744703,89.75,0.9931711441361238,0.0068288558638761945,74.90573770491804,0.8426640314634672,0.1573359685365327
256901120,0.32457759976387024,750.33,242.18166497863282,-14.070035831175744,-0.21520118832569796,0.08364076912403107,-0.00012548413360491395,0.009008960798382759,87506.25472303947,380946.0,0.001482850678113042,0.0006321225847516741,0.000850728093361368,1554.8816326530612,0.4231676303442214,0.5768323696557787,89.73469387755102,0.9931515561723978,0.0068484438276021865,74.78367346938775,0.8417642689767684,0.15823573102323168
257949696,0.32448750734329224,740.833,241.29389181706682,-13.56331050925143,-0.19063231075926484,0.08198772370815277,-0.0001091540907509625,0.008831961080431938,87615.66666906388,382371.0,0.0014823471627584317,0.0006316851794235105,0.0008506619833349213,1554.3536585365853,0.4230163997829875,0.5769836002170126,89.71951219512195,0.9930375916313302,0.00696240836866979,74.65853658536585,0.8409293070555769,0.15907069294442325
258998272,0.32577747106552124,759.874,248.25648835342022,-13.947076898468659,-0.17627063987358263,0.08186891674995422,0.00010100590588990599,0.008598851971328259,87329.75789011948,383728.0,0.0014815851744369938,0.0006311007356836728,0.0008504844387533211,1553.5546558704452,0.4228283412992952,0.577171658700705,89.65182186234817,0.9930657795194625,0.0069342204805375235,74.5910931174089,0.8402470580112362,0.15975294198876386
260046848,0.32424861192703247,747.269,243.3998750185899,-13.210815153837205,-0.1905872578497915,0.08329117298126221,-0.0003362448187544942,0.008497582748532295,87818.70081062113,385190.0,0.0014812331045827559,0.0006308055693103422,0.0008504275352724137,1553.1854838709678,0.42273684314448196,0.5772631568555181,89.66935483870968,0.9930508437235278,0.006949156276472214,74.50806451612904,0.8395471370783951,0.16045286292160485
261095424,0.3225875496864319,689.576,223.0276997779119,-12.369655931977555,-0.20328382997376537,0.09015113115310669,-1.0342097084503621e-05,0.00849384069442749,87549.22125420996,386655.0,0.0014808953526508377,0.0006306506543753138,0.000850244698275524,1552.8313253012047,0.42274147744905405,0.5772585225509459,89.59839357429719,0.9930787519816663,0.006921248018333771,74.44979919678715,0.8390536412132878,0.16094635878671218
262144000,0.3224503695964813,734.065,235.5508550219126,-13.368213434591889,-0.207458166374138,0.09029130637645721,-3.810246562352404e-05,0.008145621046423912,87558.60369163316,388091.0,0.001480449676513672,0.0006303939819335937,0.0008500556945800781,1552.364,0.4227051076395364,0.5772948923604636,89.56,0.9929564369737396,0.007043563026260437,74.396,0.8386482463205659,0.16135175367943425
263192576,0.321432888507843,732.937,236.4692050230354,-14.675651619705372,-0.18806236026833423,0.08012360334396362,0.0007556007476523519,0.008281460963189602,87776.69045987235,389562.0,0.0014801405340551855,0.0006302381416715949,0.0008499023923835906,1552.0398406374502,0.4227002346411486,0.5772997653588514,89.61752988047809,0.9929461906725877,0.007053809327412325,74.38247011952191,0.8377760154980104,0.1622239845019896
264241152,0.3215208351612091,731.855,238.862650628265,-11.512212379422039,-0.16575915022594054,0.08833425492048264,-9.322156256530434e-05,0.008450822904706001,87638.42257975496,390994.0,0.0014796862526545449,0.0006298110598609561,0.0008498751927935888,1551.563492063492,0.42254143039354797,0.5774585696064519,89.55952380952381,0.9928683618736225,0.007131638126377619,74.2420634920635,0.8371987602472551,0.16280123975274485
265289728,0.3201976418495178,740.543,238.66294510922208,-13.25535773734469,-0.16797466302984135,0.09615106135606766,-9.61496407398954e-05,0.008552305400371552,87412.46073718453,392503.0,0.0014795258111162148,0.0006297228364605206,0.0008498029746556941,1551.395256916996,0.4225398194571535,0.5774601805428464,89.59683794466403,0.9927767753432799,0.00722322465672012,74.17391304347827,0.8363860337141373,0.1636139662858628
266338304,0.32133767008781433,728.892,235.16758718076906,-12.767087243073387,-0.2233532978934984,0.08257399499416351,0.0003190644783899188,0.008124938234686852,87770.78534811754,393981.0,0.0014792502395750032,0.0006295151597871555,0.0008497350797878476,1551.1062992125985,0.4224878396239099,0.5775121603760901,89.56299212598425,0.9927566082001477,0.007243391799852504,74.08661417322834,0.8358187961495449,0.1641812038504551
267386880,0.3240047097206116,727.714,234.5873620790951,-11.871465014941641,-0.2096001512948949,0.08220016956329346,0.0006117300945334136,0.006964367814362049,87329.86019991456,395347.0,0.00147855796065985,0.0006290547987994026,0.0008495031618604473,1550.3803921568629,0.42237266611337027,0.5776273338866297,89.49411764705883,0.9926760811963127,0.007323918803687505,73.92156862745098,0.8349920557724879,0.16500794422751214
268435456,0.3251456618309021,758.652,247.67952432461828,-11.504655833624303,-0.16777134406485913,0.08017311990261078,9.910761582432315e-05,0.0064340499229729176,87767.77966936164,396602.0,0.001477457582950592,0.0006283260881900787,0.0008491314947605133,1549.2265625,0.4221669959939346,0.5778330040060653,89.4140625,0.9926480779352989,0.007351922064701181,73.82421875,0.834361107850545,0.165638892149455
269484032,0.3249572217464447,772.28,249.45666826969293,-12.222212896753103,-0.1795374390022945,0.07061817497015,0.0005947684985585511,0.0061224959790706635,87442.2959738915,397902.0,0.0014765327542672361,0.0006275585189403727,0.0008489742353268634,1548.2568093385214,0.42187721121455085,0.5781227887854492,89.3579766536965,0.992572923287042,0.007427076712957855,73.72762645914396,0.8332586148556529,0.16674138514434717
270532608,0.32535701990127563,754.587,245.53812336445878,-12.687292915899306,-0.19111352656201164,0.07331892848014832,0.00015661171346437186,0.006045886315405369,87709.05437644607,399201.0,0.0014756113983864008,0.0006269225778505784,0.0008486888205358225,1547.2906976744187,0.42169215981136143,0.5783078401886386,89.2984496124031,0.9925493324467299,0.007450667553270087,73.63178294573643,0.8321646683180854,0.16783533168191458
271581184,0.32434266805648804,764.55,248.3410938204527,-13.550260326188058,-0.19929861127771284,0.08009527623653412,0.00012546998914331198,0.006183020304888487,87497.79563997804,400577.0,0.0014749806820195614,0.0006263025939234435,0.0008486780880961179,1546.6293436293436,0.42143612022512744,0.5785638797748727,89.25482625482626,0.9925285994534202,0.007471400546579904,73.53667953667954,0.8313155572356188,0.16868444276438138
272629760,0.3238387107849121,725.033,233.52318218430668,-12.394421048308722,-0.1990291266578759,0.07910105586051941,0.0005182528984732926,0.006058407016098499,87633.97312638385,401991.0,0.0014744942004864033,0.0006259441375732422,0.000848550062913161,1546.1192307692309,0.42133572126419194,0.5786642787358082,89.27307692307693,0.9925164190790902,0.007483580920909754,73.47307692307692,0.8308172450384236,0.1691827549615764
273678336,0.3202732503414154,749.69,244.4576200347934,-12.226847346551716,-0.16672593368734984,0.08406323194503784,0.000261229753959924,0.006988163571804762,87674.23721985582,403504.0,0.0014743731853148947,0.0006257053536016823,0.0008486678317132124,1545.992337164751,0.4212180160977982,0.5787819839022019,89.29885057471265,0.9924652706024143,0.007534729397585704,73.42528735632185,0.8298323915777527,0.17016760842224746
274726912,0.317926287651062,691.715,220.82179723949358,-13.344971771275624,-0.2205655338355127,0.09146849811077118,-0.00028155287145636976,0.0074096135795116425,87448.85769505224,405089.0,0.0014745151723614175,0.0006257996304344585,0.0008487155419269591,1546.1412213740457,0.4212526187526613,0.5787473812473388,89.30152671755725,0.9923243938274263,0.0076756061725737155,73.35114503816794,0.8292096216353438,0.17079037836465616
275775488,0.31902095675468445,716.111,231.2606949016582,-12.151024931956083,-0.2108424447942788,0.08242420107126236,0.0004390740941744298,0.006924943532794714,87545.30015506381,406506.0,0.0014740468884602246,0.0006255450810769665,0.0008485018073832581,1545.6501901140684,0.4212233302897207,0.5787766697102794,89.30418250950571,0.992311331071006,0.007688668928994009,73.22813688212928,0.8280042433095487,0.1719957566904513
276824064,0.32136332988739014,761.231,245.08263951424138,-14.1958785455022,-0.20638403575789027,0.07524442672729492,-0.00022909486142452806,0.0063057527877390385,87718.18068322087,407903.0,0.0014735099041100705,0.0006252093748612838,0.0008483005292487867,1545.0871212121212,0.4211543269264131,0.5788456730735869,89.38636363636364,0.992238079714574,0.007761920285425953,73.14015151515152,0.8267618029939822,0.17323819700601778
277872640,0.32145315408706665,700.147,224.2630582655333,-11.168286188193598,-0.17970824265806448,0.08120708167552948,-0.00011274106509517878,0.005836425814777613,87595.38766173656,409288.0,0.0014729337872199293,0.0006249157887584758,0.0008480179984614534,1544.4830188679246,0.4211289914784379,0.578871008521562,89.30943396226415,0.9922126803434881,0.00778731965651185,73.03018867924528,0.8262148459329414,0.17378515406705855
278921216,0.32228609919548035,758.734,241.53515889716522,-13.07730299798213,-0.18903455758189983,0.08202753961086273,4.595873178914189e-06,0.005683730356395245,87675.74032745765,410672.0,0.001472358416793938,0.0006245706314431097,0.0008477877853508282,1543.8796992481202,0.4210642273529703,0.5789357726470298,89.31954887218045,0.9921193668998953,0.007880633100104563,72.89097744360902,0.8253017575397098,0.17469824246029014
279969792,0.3234257996082306,735.09,239.23517510522436,-12.152683207512833,-0.1852694935874428,0.08434104919433594,0.0003045230987481773,0.005703715607523918,87456.32471971221,412005.0,0.0014716051937489027,0.0006241101897164677,0.0008474950040324351,1543.0898876404494,0.420965105339148,0.5790348946608519,89.23970037453184,0.9920387259575517,0.007961274042448301,72.79775280898876,0.8247076186225824,0.17529238137741768
281018368,0.325322687625885,764.942,248.1061386214122,-13.991340928546677,-0.20234508030331064,0.07974837720394135,-0.00015435823297593743,0.0048718638718128204,87780.67786692095,413271.0,0.0014706191731922661,0.0006235001692131384,0.0008471190039791278,1542.0559701492537,0.4208179093777248,0.5791820906222752,89.16791044776119,0.9920684322039788,0.007931567796021255,72.69029850746269,0.8240896458258224,0.17591035417417764
282066944,0.3252977132797241,780.732,252.0330997407809,-12.800731917466969,-0.18975270752537046,0.07328930497169495,-5.652403342537582e-05,0.004719654563814402,87442.90446516365,414610.0,0.0014698992874542577,0.0006228379600553265,0.0008470613273989312,1541.3011152416357,0.4205500648711803,0.5794499351288198,89.1263940520446,0.992002597788198,0.00799740221180194,72.57620817843866,0.8228848516034216,0.17711514839657846
283115520,0.32369542121887207,789.493,259.00484268912675,-12.994312321633101,-0.1749918338908483,0.07686514407396317,-6.004844908602536e-05,0.004926442168653011,87714.82697773204,416003.0,0.0014693754690664786,0.0006222724914550781,0.0008471029776114004,1540.7518518518518,0.42030325877624647,0.5796967412237535,89.1037037037037,0.9919875948602006,0.008012405139799283,72.5037037037037,0.8219335659895164,0.1780664340104835
284164096,0.323481947183609,757.832,246.3370573252924,-13.373870709021576,-0.18839878403031457,0.07994783669710159,-0.0002738735929597169,0.005019433796405792,87814.10153175484,417394.0,0.0014688484783102226,0.0006218273261376412,0.0008470211521725813,1540.19926199262,0.42014769405480906,0.5798523059451909,89.07380073800738,0.9919716049197115,0.008028395080288384,72.45018450184502,0.8213818325102321,0.1786181674897679
285212672,0.3236561715602875,773.424,251.95045418780484,-12.871939494834223,-0.19770680404140267,0.08503840863704681,-0.0003613652952481061,0.004611442796885967,87587.76953698922,418760.0,0.0014682377085966222,0.0006213258294498219,0.0008469118791468003,1539.5588235294117,0.4199729627922163,0.5800270372077837,88.99632352941177,0.9920011210780949,0.00799887892190497,72.4154411764706,0.8208130267534542,0.17918697324654573
286261248,0.3234997093677521,745.748,240.83652853325196,-13.52879234576726,-0.20911587193397618,0.0846395343542099,0.0008573415689170361,0.004601300694048405,87793.7148011212,420125.0,0.001467627920073904,0.0006209328061058408,0.0008466951139680631,1538.919413919414,0.4198810171221781,0.5801189828778218,88.95604395604396,0.9920304210008858,0.00796957899911411,72.32600732600733,0.8200957629191925,0.17990423708080747
287309824,0.3233112394809723,742.91,240.6761990817003,-11.779744116777554,-0.19659030032895256,0.081488698720932,-0.00014629990619141608,0.004096236079931259,87584.07521492672,421540.0,0.0014671966107222285,0.0006205600543613851,0.0008466365563608434,1538.4671532846714,0.41975171522326427,0.5802482847767356,88.91240875912409,0.9919647113403935,0.008035288659606489,72.21897810218978,0.8194792192249535,0.18052078077504655
288358400,0.32274240255355835,728.163,236.79899261968023,-12.016360381147825,-0.180395798595286,0.08523036539554596,-0.000372240727301687,0.004468009807169437,87622.17238896358,422938.0,0.0014667094837535512,0.0006202732432972301,0.000846436240456321,1537.9563636363637,0.4197027806469029,0.580297219353097,88.85090909090908,0.991943425521378,0.00805657447862206,72.14545454545454,0.8186671269592404,0.18133287304075968
289406976,0.323038250207901,713.893,229.757372768478,-11.780657029498368,-0.18445841226634258,0.08537054061889648,-0.0001808023953344673,0.0042201802134513855,87685.80198861241,424316.0,0.0014661567798559217,0.0006200265193331069,0.0008461302605228148,1537.376811594203,0.4197044885628822,0.5802955114371178,88.80434782608695,0.9918772689453087,0.008122731054691128,72.06159420289855,0.8181410481940079,0.18185895180599207
290455552,0.32251793146133423,772.876,249.91217745365202,-13.280522876904985,-0.17930432506073263,0.08974537253379822,-0.00044392753625288606,0.004059839993715286,87520.63665443705,425787.0,0.001465928253284,0.0006197712481667419,0.000846157005117258,1537.1371841155235,0.4196029213128325,0.5803970786871675,88.7870036101083,0.9918206379245332,0.008179362075466696,72.02527075812274,0.8176912551936569,0.1823087448063431
291504128,0.32132571935653687,749.645,240.4340174746798,-13.41149992835149,-0.18239481828075121,0.09328896552324295,-0.00016936683095991611,0.004597585182636976,87390.80831895265,427239.0,0.0014656361916082369,0.0006195967145960965,0.0008460394770121403,1536.8309352517986,0.41957749510401554,0.5804225048959845,88.79496402877697,0.9917314736407506,0.00826852635924931,71.9748201438849,0.8169826163446596,0.1830173836553404
292552704,0.3221610188484192,730.603,237.2342581338836,-12.333480881186436,-0.20047062745487024,0.08960174024105072,-0.00017746214871294796,0.0042538391426205635,87771.098889402,428690.0,0.001465342805377044,0.0006194234321621584,0.0008459193732148857,1536.5232974910393,0.41955327019573097,0.580446729804269,88.7168458781362,0.9917611099359451,0.008238890064054868,71.88172043010752,0.816158150055751,0.18384184994424907
293601280,0.32199424505233765,787.159,254.48714713907427,-14.868886313339695,-0.18502109807731837,0.0913580134510994,0.00012846931349486113,0.003945721313357353,87558.62635274955,430173.0,0.0014651605061122349,0.000619333130972726,0.0008458273751395089,1536.3321428571428,0.4195552028137343,0.5804447971862655,88.71785714285714,0.9916701493105722,0.008329850689428027,71.84285714285714,0.8149411917915004,0.1850588082084997
294649856,0.32233166694641113,725.244,233.94082266730442,-13.816208787117736,-0.1918443902197277,0.09481684863567352,-0.0004348944057710469,0.00367188872769475,87798.65372637063,431624.0,0.001464870900870218,0.0006192298970612767,0.0008456410038089413,1536.0284697508896,0.4195802816051858,0.5804197183948141,88.66192170818505,0.9916997929073317,0.008300207092668497,71.81494661921708,0.8139316145965128,0.18606838540348727
295698432,0.32271212339401245,703.874,227.40790329636448,-12.05527772212401,-0.21742593978828018,0.0877806693315506,7.86386663094163e-05,0.0033433460630476475,87659.01329530803,433056.0,0.0014645190949135638,0.0006190124132954483,0.0008455066816181156,1535.659574468085,0.4195410591635809,0.580458940836419,88.59219858156028,0.9915750480357822,0.008424951964217775,71.74113475177305,0.8135484611863875,0.1864515388136126
296747008,0.32184430956840515,708.697,229.14496000798115,-13.025756504585967,-0.2222220277322216,0.08954440802335739,-9.471014345763251e-05,0.0033904954325407743,87481.12598960982,434539.0,0.0014643416387874753,0.0006190323576910335,0.0008453092810964416,1535.4734982332157,0.4196192613782218,0.5803807386217782,88.57950530035336,0.9915216753863106,0.008478324613689463,71.65017667844523,0.8127477829551251,0.18725221704487494
297795584,0.322604238986969,717.461,229.2433472122103,-12.706434856606647,-0.18409811003215218,0.08762520551681519,0.0007088447455316782,0.0035153008066117764,87635.16926547959,435924.0,0.001463836347553092,0.0006188137430540273,0.0008450226044990647,1534.943661971831,0.41962644936569105,0.5803735506343088,88.53521126760563,0.9915051980267219,0.008494801973278029,71.57042253521126,0.8119699271513884,0.18803007284861176
298844160,0.32187122106552124,734.337,237.6765606132783,-12.679114630185067,-0.1829998946641063,0.08677277714014053,0.0003200772625859827,0.003584663150832057,87493.50318081674,437401.0,0.0014636424549838952,0.0006186133936831826,0.0008450290613007127,1534.740350877193,0.4195533085379983,0.5804466914620017,88.56140350877193,0.991498454641833,0.008501545358167113,71.47719298245615,0.8116940092783423,0.18830599072165755
299892736,0.3212604522705078,731.07,234.81994651931896,-12.286944393028506,-0.1749351393459699,0.08525092154741287,0.0003227737033739686,0.00388218741863966,87812.73393977388,438830.0,0.0014632898610788625,0.0006183710965243253,0.0008449187645545373,1534.3706293706293,0.4194957063272959,0.580504293672704,88.52447552447552,0.9914385263890958,0.00856147361090438,71.4020979020979,0.8110936805745721,0.188906319425428
300941312,0.32311317324638367,755.567,245.8660031888038,-12.922121972197404,-0.17124122532115935,0.08553498983383179,-0.0006491696694865823,0.003116794629022479,87420.71044505635,440200.0,0.0014627436727596907,0.0006180042173804306,0.0008447394553792601,1533.7979094076654,0.4194023440401869,0.5805976559598129,88.5226480836237,0.9913891682040215,0.008610831795978833,71.30313588850174,0.8098881844020814,0.19011181559791857
301989888,0.3222399055957794,729.719,234.17014367980929,-13.02444460199494,-0.1929448766306898,0.08831103891134262,-0.0003019756986759603,0.0034008617512881756,87625.66566268798,441629.0,0.0014623966481950548,0.0006177557839287652,0.0008446408642662896,1533.4340277777778,0.419338376547298,0.580661623452702,88.51736111111111,0.9913392457250241,0.008660754274975875,71.21875,0.8092923847074229,0.19070761529257713
303038464,0.322187602519989,773.319,251.14599822082278,-13.874886821779889,-0.1816026145562509,0.08894319087266922,-0.0003852914087474346,0.003634295193478465,87158.84226029541,443054.0,0.0014620388255399816,0.0006175156695619999,0.0008445231559779817,1533.0588235294117,0.4192836028288984,0.5807163971711016,88.49480968858131,0.9913270160790856,0.008672983920914434,71.15570934256056,0.8087118208640139,0.19128817913598595
304087040,0.3246934115886688,759.339,245.24365327030256,-14.027757730424405,-0.190423142092891,0.07882104814052582,9.884287283057347e-05,0.003045904915779829,87443.64857457226,444346.0,0.0014612460958546606,0.0006170733221646013,0.0008441727736900593,1532.2275862068966,0.4192069656589002,0.5807930343410997,88.43448275862069,0.9912112211232033,0.008788778876796664,71.07931034482759,0.8080343487160664,0.1919656512839337
305135616,0.3248187303543091,829.329,271.49854998480157,-14.892996228769421,-0.16345150951559415,0.08602388203144073,-0.000257717736531049,0.002709554973989725,87502.93461214396,445711.0,0.0014606980523702614,0.0006165356980156653,0.0008441623543545962,1531.6529209621992,0.41898235805816914,0.5810176419418308,88.38144329896907,0.9911002001213678,0.008899799878632271,71.03092783505154,0.8067045146365573,0.19329548536344265
306184192,0.32542353868484497,809.136,263.08906394000724,-14.796807642285247,-0.1947179256901295,0.07394412159919739,6.0784106608480215e-05,0.0024307076819241047,87651.58848297411,447019.0,0.0014599676001561832,0.0006160148202556453,0.0008439527799005377,1530.88698630137,0.41882256970530346,0.5811774302946964,88.33219178082192,0.9909918414204707,0.009008158579529217,70.95890410958904,0.8053116909562952,0.19468830904370485
307232768,0.32579630613327026,778.054,254.30654583489522,-11.595997114234487,-0.1968518811616916,0.07010336220264435,0.0006717430660501122,0.0021117401774972677,87569.90607189528,448364.0,0.0014593625638265253,0.0006153054611674754,0.0008440571026590497,1530.2525597269625,0.4184792012536912,0.5815207987463088,88.2764505119454,0.9910225859890015,0.0089774140109984,70.8532423208191,0.8044403199974,0.19555968000260007
308281344,0.3244706094264984,773.31,252.9150028781146,-12.617961057376117,-0.2226041649301465,0.08032961934804916,-0.00014494196511805058,0.002606636844575405,87508.86467768694,449682.0,0.0014586740610550862,0.0006147890674824617,0.0008438849935726244,1529.530612244898,0.41831002205192097,0.5816899779480791,88.22108843537416,0.9909586391734683,0.009041360826531663,70.75850340136054,0.8037607650409145,0.19623923495908543
309329920,0.32476723194122314,793.868,256.28407406599445,-13.29807284719497,-0.1740153900268413,0.07419942319393158,0.00022366242774296552,0.002446573693305254,87493.61805866685,451017.0,0.001458045183602026,0.000614295571537341,0.0008437496120646848,1528.871186440678,0.4181413078274829,0.5818586921725171,88.1864406779661,0.9908589097577564,0.009141090242243551,70.68135593220339,0.8032960392837137,0.19670396071628626
310378496,0.3227561414241791,754.065,243.24410399976804,-12.320146070323885,-0.18976165182368931,0.08097519725561142,-0.00017647218191996217,0.002814161591231823,88043.04092290552,452446.0,0.0014577234113538587,0.000613960059913429,0.0008437633514404297,1528.5337837837837,0.4180053123078285,0.5819946876921714,88.19932432432432,0.9908897918193855,0.00911020818061435,70.58445945945945,0.8027540159849753,0.1972459840150247
311427072,0.321912944316864,723.608,231.54063180182922,-12.51153779734578,-0.1716863302381289,0.08832553774118423,0.00046371514326892793,0.0025631804019212723,87695.48126202871,453903.0,0.0014574937146119397,0.0006138901116470697,0.00084360360296487,1528.2929292929293,0.418035276234368,0.581964723765632,88.21212121212122,0.9907740744702647,0.009225925529735396,70.51851851851852,0.8021637700738884,0.19783622992611163
312475648,0.3204275369644165,720.812,231.20005715278444,-13.36010780498013,-0.20265734455229795,0.0921112596988678,-0.0006691518356092274,0.0025636237114667892,87682.47523183675,455454.0,0.0014575663829009804,0.0006140734525334915,0.0008434929303674889,1528.3691275167785,0.4181491393115784,0.5818508606884216,88.24496644295301,0.9907365501825615,0.009263449817438655,70.52013422818791,0.8016460638788205,0.1983539361211795
313524224,0.319402277469635,702.11,226.41830229910462,-12.160289473187179,-0.18988334727016717,0.09269925206899643,-0.0003626514517236501,0.002850170945748687,87626.62238993526,456971.0,0.001457530120543413,0.0006140801420179896,0.0008434499785254233,1528.3311036789298,0.4181748628410412,0.5818251371589588,88.24080267558529,0.990767531620078,0.009232468379922138,70.43478260869566,0.8012689495811953,0.19873105041880465
